CustomerID,CustomerName,Age,Gender,SeniorCitizen,MaritalStatus,Dependents,City,State,Country,JoinDate,TenureMonths,ContractType,Plan,InternetService,TechSupport,OnlineSecurity,DeviceProtection,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,NumSupportTickets,SatisfactionScore,AvgMonthlyGB,LatePayments,Churn
104503,Jill Smith,21,Female,No,Married,Yes,East Abigailton,AR,USA,2020-11-22,16,Two year,Basic,DSL,Yes,No,No,Yes,No,Yes,Bank Transfer,57.65,916.32,0,1,497,1,No
104504,Billy Monroe,50,,Yes,Divorced,No,West Chadbury,FL,USA,06-24-2025,61,Month-to-month,Premium,Fiber,No,Yes,Yes,No,Yes,Yes,Credit Card,57.59,3608.84,4,3,682,6,No
104505,Casey Price,65,,No,Divorced,Yes,Port Christopher,MS,USA,06/07/2021,41,Month-to-month,premium,Fiber,No,Yes,No,No,Yes,Yes,Bank Transfer,32.9,,3,4,188,6,No
104506,seth brock,36,Male,Yes,Divorced,No, DANIELLESHIRE ,PR,USA,2022-03-14,69,Two year,Standard,Fiber,Yes,No,No,Yes,No,No,Electronic Check,76.83,5273.57,6,5,556,2,Yes
104507,Elizabeth White,55,Male,No,Divorced,Yes, JOHNSTONLAND ,CA,USA,2022-02-27,51,Month-to-month,Basic,None,No,No,Yes,No,No,Yes,Credit Card,37.85,,0,3,10,4,Yes
104508,Rachel Mitchell,20,Male,No,Single,No,North Dianestad,FL,USA,07-27-2025,24,Two year,Standard,Cable,No,No,No,No,Yes,No,Electronic Check,90.94,2288.13,0,3,551,4,No
104509,Timothy Hurst,59,Male,No,Single,No,Chambersmouth,WI,USA,2021-08-13,70,One year,Standard,DSL,No,No,Yes,No,Yes,No,Mailed Check,69.13,4866.62,9,4,112,4,No
104510,Debra Fleming,21,,No,Divorced,No, KELLYHAVEN ,SD,USA,21/12/2025,43,Two year,basic,None,No,Yes,Yes,No,No,No,Electronic Check,35.66,1575.7,3,5,108,6,No
104511,Alice George,39,Female,No,Divorced,Yes,Peterstad,ND,USA,2023-06-13,21,One year,Premium,Cable,Yes,No,No,Yes,Yes,No,Credit Card,83.17,,0,4,724,2,No
104512,Elizabeth Alvarado,68,Female,Yes,Divorced,Yes, MEJIAVILLE ,KY,USA,17/09/2024,6,Two year,basic,Cable,No,Yes,Yes,No,No,Yes,Electronic Check,46.8,340.43,6,2,677,6,Yes
104513,Shannon Mcdonald,83,Male,Yes,Divorced,Yes,New Daniel,PR,USA,2021-12-17,44,Two year,Standard,None,Yes,No,No,Yes,No,Yes,Credit Card,65.34,2899.77,0,5,195,2,No
104514,Christy Thompson,76,Female,Yes,Married,No,Ericmouth,DE,USA,2025-03-02,65,One year,Basic,None,No,Yes,Yes,Yes,Yes,No,Electronic Check,49.09,3198.58,8,1,718,7,Yes
104515,Elizabeth Mcdaniel,72,Male,Yes,Married,Yes,Jonesmouth,MN,USA,05-23-2022,40,Month-to-month,basic,Cable,Yes,No,No,No,No,Yes,Electronic Check,81.16,3274.81,10,4,99,6,No
104516,William Henson,72,Female,Yes,Single,Yes,Lake Julie,RI,USA,2021-04-18,24,One year,Premium,None,No,No,Yes,Yes,Yes,No,Credit Card,93.43,2281.22,4,2,369,2,No
104517,Jordan Turner,40,Male,Yes,Divorced,No,Smithfort,NY,USA,22/01/2026,31,One year,Premium,Fiber,No,No,No,Yes,Yes,Yes,Credit Card,42.01,1406.08,9,2,606,3,Yes
104518,Laura Brown,60,Male,No,Divorced,Yes,Lake Erinborough,VT,USA,02-21-2023,38,Two year,Premium,None,No,No,No,No,Yes,Yes,Bank Transfer,55.77,2137.4,7,1,578,5,No
104519,Megan Adams,50,Female,No,Single,No,Lisamouth,MD,USA,01-28-2023,4,Month-to-month,basic,DSL,Yes,Yes,No,No,Yes,No,Bank Transfer,100.3,371.22,6,2,641,7,Yes
104520,Danielle Tucker,23,,Yes,Divorced,Yes,Gregoryside,UT,USA,2022-12-19,50,Month-to-month,Premium,None,No,Yes,Yes,Yes,Yes,Yes,Bank Transfer,60.65,3142.48,8,5,484,8,No
104521,John Allen,59,Female,Yes,Single,No,South Gabrielmouth,NM,USA,10-23-2023,18,One year,Standard,DSL,No,Yes,No,Yes,Yes,Yes,Mailed Check,44.23,903.84,10,3,552,5,No
104522,Jennifer Flores,60,Male,No,Divorced,Yes,New Christopherberg,GU,USA,2025-11-07,7,Month-to-month,Premium,None,Yes,Yes,No,No,No,No,Bank Transfer,63.91,462.27,10,4,520,3,No
104523,Taylor Logan,77,Male,Yes,Divorced,Yes, BRUCEMOUTH ,AZ,USA,07-15-2021,33,Two year,Standard,DSL,Yes,No,No,Yes,Yes,No,Electronic Check,73.69,2530.16,2,2,349,5,Yes
104524,Maria Martin,32,Male,Yes,Married,Yes, WEST JOSHUACHESTER ,ND,USA,27/01/2026,10,Two year,Standard,Fiber,No,No,Yes,No,No,Yes,Electronic Check,33.57,348.52,10,1,420,8,Yes
104525,Samantha Andrews,70,Female,No,Married,No,North Elizabethmouth,RI,USA,08-27-2023,51,Two year,Basic,None,No,Yes,No,Yes,No,Yes,Bank Transfer,50.26,2550.7,9,2,197,6,No
104526,Steven Walker,46,Male,Yes,Divorced,Yes,Port Drewmouth,AL,USA,04/12/2024,37,Two year,Basic,Cable,No,No,No,No,Yes,No,Electronic Check,90.83,3445.44,5,2,351,2,Yes
104527,douglas nichols,48,,Yes,Divorced,No, EAST DAWN ,OR,USA,30/09/2023,28,One year,premium,DSL,Yes,Yes,No,Yes,No,No,Mailed Check,55.54,1550.94,8,2,447,4,No
104528,Sarah Whitehead,81,Male,No,Divorced,No,Port Edward,IA,USA,08-16-2024,17,One year,Basic,DSL,No,Yes,No,No,No,No,Mailed Check,115.75,,10,1,8,0,No
104529,Richard Watts,44,,Yes,Married,Yes, ALVINVIEW ,UT,USA,2026-06-09,6,Month-to-month,Standard,DSL,Yes,No,No,No,No,No,Mailed Check,43.81,,9,2,183,7,No
104530,Brandon Dominguez,65,Male,No,Divorced,Yes,East Jeremiah,PW,USA,03-26-2023,23,Month-to-month,Standard,Fiber,Yes,Yes,Yes,Yes,Yes,Yes,Bank Transfer,70.69,1694.12,7,1,378,5,Yes
104531,Ryan Smith,30,,No,Married,No,Rachelmouth,AL,USA,2020-08-18,30,One year,Standard,None,Yes,Yes,Yes,No,Yes,Yes,Credit Card,80.6,2416.79,1,4,280,3,No
104532,Shawn Hester,70,Female,No,Married,Yes,Montgomeryberg,VA,USA,07-21-2024,62,One year,Premium,DSL,Yes,Yes,Yes,No,No,Yes,Bank Transfer,60.61,3862.2,7,3,738,0,No
104533,Angela Guerrero,30,,No,Divorced,No,North Benjaminshire,CO,USA,2021-07-17,69,One year,Standard,Fiber,No,Yes,No,No,No,Yes,Credit Card,66.41,4681.31,6,5,405,0,Yes
104534,bruce nelson,62,Male,No,Single,No,New Jacqueline,OK,USA,2021-01-19,53,One year,Basic,Cable,No,Yes,Yes,No,No,No,Credit Card,36.13,,3,2,167,3,No
104535,Amanda Boyer,21,Male,Yes,Single,No,Port Annette,DC,USA,2026-01-21,23,Month-to-month,standard,Fiber,Yes,Yes,Yes,No,Yes,No,Credit Card,52.99,1234.83,8,5,85,3,Yes
104536,Nicholas Cooke,27,Male,Yes,Single,Yes,Margaretfort,AZ,USA,30/05/2022,64,One year,basic,None,No,Yes,Yes,Yes,Yes,Yes,Mailed Check,116.91,7519.86,3,2,656,4,No
104537,Jason Bell,35,Male,Yes,Married,Yes,Michelleside,IN,USA,24/10/2021,70,One year,Standard,None,No,No,Yes,No,Yes,No,Bank Transfer,113.6,8006.02,3,1,269,2,No
104538,Anthony Mitchell,61,Male,Yes,Married,Yes,East Drewview,CT,USA,23/08/2025,9,Month-to-month,standard,Fiber,Yes,No,Yes,No,No,Yes,Electronic Check,46.05,,10,3,581,0,No
104539,Lisa Foster,37,,Yes,Married,Yes, PORT JONATHAN ,MT,USA,2025-10-03,33,One year,basic,Fiber,No,Yes,Yes,No,No,No,Credit Card,73.07,,5,2,84,4,No
104540,Mark White,77,Female,No,Divorced,Yes, NORTH MICHELELAND ,WA,USA,02-06-2023,5,Month-to-month,Premium,Cable,No,Yes,Yes,Yes,Yes,No,Mailed Check,94.82,472.44,9,3,468,0,No
104541,Stephanie Weiss,33,Female,No,Divorced,Yes,South Lorrainefurt,SC,USA,11-09-2023,40,Two year,standard,DSL,No,Yes,No,No,No,No,Credit Card,39.97,1646.37,0,2,217,1,No
104542,Alexandra Everett,73,Male,No,Divorced,No,Pollardshire,NE,USA,2020-09-01,12,One year,Basic,DSL,Yes,Yes,No,Yes,Yes,No,Mailed Check,36.53,510.71,5,2,682,7,No
104543,rachel scott,18,Male,Yes,Divorced,No,Warrenstad,AL,USA,28/12/2020,14,Two year,Basic,None,Yes,Yes,Yes,No,Yes,No,Mailed Check,28.05,431.73,4,3,61,6,No
104544,Allison Spence,18,Female,Yes,Single,No,Diazview,OH,USA,2024-08-20,10,Two year,Basic,Cable,No,No,No,Yes,No,No,Credit Card,98.42,1032.1,4,3,755,6,No
104545,Mr. Isaiah Dawson,27,Male,No,Divorced,No,Latoyaport,FL,USA,07-19-2026,50,Two year,Standard,Cable,Yes,Yes,No,No,No,No,Bank Transfer,48.17,,10,1,125,7,No
104546,Dr. Tara Parsons,45,,Yes,Single,Yes,Glennbury,AK,USA,09-13-2024,14,Two year,Premium,None,Yes,Yes,Yes,No,No,No,Bank Transfer,63.21,,6,1,423,4,No
104547,Tanya Sandoval,43,Female,Yes,Divorced,Yes,Andersonstad,GA,USA,2020-09-04,72,Month-to-month,Basic,None,Yes,No,Yes,Yes,No,No,Mailed Check,45.46,3251.32,5,2,149,5,No
104548,Jennifer Rodriguez,51,,Yes,Married,No,South Timothystad,MD,USA,26/12/2021,17,One year,Basic,Cable,Yes,Yes,Yes,No,No,Yes,Mailed Check,54.89,915.92,8,5,638,3,Yes
104549,Gina Walsh,68,Male,Yes,Single,Yes,South Jennifer,NM,USA,2025-12-18,52,Month-to-month,Premium,None,No,No,No,No,No,No,Mailed Check,73.25,3798.13,4,2,258,8,No
104550,Lance Macias,32,Female,No,Married,No,Lake Danatown,DE,USA,10/08/2020,1,One year,Standard,Fiber,No,No,No,No,Yes,Yes,Credit Card,67.36,93.08,3,1,606,4,No
104551,Barbara Forbes,79,Female,Yes,Single,Yes,Thomasmouth,CA,USA,09-24-2022,15,Month-to-month,Basic,DSL,No,No,Yes,No,Yes,Yes,Bank Transfer,111.95,1762.95,3,4,70,3,Yes
104552,Nicole Rose,70,Female,Yes,Divorced,No,Calebton,OR,USA,12-09-2023,4,Month-to-month,Basic,Fiber,Yes,No,No,Yes,No,Yes,Bank Transfer,42.08,176.51,8,1,689,0,Yes
104553,Jason Carney,20,Female,Yes,Married,Yes,South Emily,MD,USA,2025-05-13,20,One year,Premium,Cable,Yes,No,No,No,Yes,Yes,Bank Transfer,74.76,1564.25,6,3,270,2,Yes
104554,Gary Lee,81,Male,No,Divorced,No,Pereztown,ME,USA,18/02/2021,26,Month-to-month,premium,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card,27.24,794.26,4,5,65,3,No
104555,Erica Evans,34,Female,Yes,Single,Yes,Brownshire,PA,USA,03-14-2025,52,One year,Premium,Fiber,Yes,Yes,No,Yes,Yes,Yes,Credit Card,55.14,2886.83,6,1,700,2,No
104556,Timothy Norris,19,,No,Married,Yes,South Kaylahaven,ND,USA,14/01/2026,36,One year,Standard,Fiber,No,Yes,No,No,No,Yes,Mailed Check,102.83,,10,2,795,1,No
104557,Anthony Watson,83,Female,Yes,Single,No, NORTH LOGANBURGH ,IA,USA,02-19-2021,64,One year,Premium,DSL,Yes,Yes,No,Yes,No,Yes,Bank Transfer,102.33,,2,2,612,2,No
104558,James Stuart,47,Male,Yes,Single,No,Sloanmouth,UT,USA,2023-04-17,67,One year,Basic,Fiber,No,Yes,Yes,No,Yes,Yes,Bank Transfer,91.36,,5,3,143,1,No
104559,Manuel Salazar,40,Female,No,Single,Yes,North Carrieton,UT,USA,2022-07-20,56,Two year,Standard,DSL,No,Yes,No,No,Yes,No,Bank Transfer,29.24,1675.94,8,1,653,8,No
104560,Christina Hull,48,Male,No,Married,No,New Bryanchester,VT,USA,12-28-2020,52,Two year,Premium,None,No,No,No,Yes,No,No,Bank Transfer,88.98,4736.88,5,5,77,3,No
104561,Sabrina Vargas,67,,No,Single,Yes,East Charles,KY,USA,17/03/2021,39,One year,Premium,None,Yes,Yes,No,No,Yes,Yes,Bank Transfer,73.85,2945.44,2,5,655,0,Yes
104562,Justin Chen,76,Male,Yes,Divorced,Yes,Reidville,MH,USA,11/11/2020,34,Two year,premium,Fiber,Yes,Yes,Yes,No,No,No,Mailed Check,96.9,,4,1,624,3,Yes
104563,Elizabeth Lewis,53,Male,Yes,Divorced,No, CARRIECHESTER ,DC,USA,27/06/2024,31,Month-to-month,Standard,Fiber,No,No,No,Yes,Yes,No,Bank Transfer,28.18,930.24,0,5,432,5,Yes
104564,Erik Brown,23,Male,No,Single,No,East Natalieton,AK,USA,02-23-2023,48,Two year,basic,Cable,Yes,Yes,No,No,No,No,Credit Card,99.91,4782.46,3,1,425,5,No
104565,James Lopez,18,,Yes,Divorced,No,Robinsontown,PR,USA,03-24-2021,25,One year,Premium,Cable,Yes,Yes,Yes,Yes,No,Yes,Credit Card,37.64,936.58,0,3,61,1,No
104566,Paul Gonzales,59,Female,Yes,Divorced,Yes,Simmonsmouth,IL,USA,11/09/2021,4,One year,Premium,Fiber,Yes,No,No,No,No,Yes,Electronic Check,58.53,225.55,1,5,591,4,No
104567,Kyle Jensen,58,Male,Yes,Single,Yes,West Jeremy,WV,USA,06-07-2026,58,One year,Premium,Cable,Yes,No,Yes,Yes,No,Yes,Mailed Check,89.07,5157.22,10,4,550,6,Yes
104568,Michelle Page,35,Male,No,Single,No, NANCYBURY ,RI,USA,12-14-2020,67,Month-to-month,basic,Cable,Yes,No,Yes,Yes,Yes,No,Credit Card,87.55,5935.11,9,3,558,2,Yes
104569,Molly Beard,23,Male,No,Married,Yes,Connieton,NC,USA,09-03-2023,2,Two year,Standard,None,No,No,Yes,No,Yes,No,Mailed Check,81.46,178.98,3,4,792,2,No
104570,Matthew Wilson,43,Male,Yes,Married,Yes, MOOREVILLE ,FM,USA,05-10-2025,10,Two year,Basic,Cable,No,Yes,Yes,Yes,Yes,Yes,Credit Card,116.36,1150.72,4,4,464,7,No
104571,Jason Buchanan,32,Female,Yes,Divorced,Yes,Arnoldbury,GA,USA,06-22-2025,43,Two year,Premium,None,No,No,No,Yes,No,Yes,Bank Transfer,43.49,1985.29,10,5,550,2,No
104572,Kathy Torres,22,Female,No,Married,No, KRISTENCHESTER ,FM,USA,05-04-2025,49,Month-to-month,Standard,None,No,Yes,No,Yes,No,No,Mailed Check,46.75,2349.75,7,4,102,5,Yes
104573,Mary Hendricks,75,Male,Yes,Divorced,No, MARIASTAD ,CO,USA,10-03-2020,22,One year,Premium,Cable,Yes,No,No,Yes,Yes,No,Credit Card,82.44,1793.18,6,1,264,5,No
104574,Adam Gonzalez,18,Female,Yes,Single,Yes,West Robert,HI,USA,25/05/2023,53,One year,Basic,Cable,Yes,Yes,Yes,Yes,Yes,No,Bank Transfer,107.72,5680.46,9,3,791,4,Yes
104575,Nicole Patel,47,Female,Yes,Single,No,Jacquelineborough,FL,USA,2020-12-18,32,Two year,Standard,DSL,No,No,No,Yes,Yes,Yes,Bank Transfer,95.4,3082.98,2,5,17,5,No
104576,Nicole Dawson,72,Female,Yes,Single,Yes,North Jim,VI,USA,08-10-2020,31,One year,Premium,Fiber,Yes,Yes,Yes,Yes,Yes,Yes,Mailed Check,48.81,1577.73,3,2,694,3,No
104577,Leslie Mcgrath,47,Female,No,Married,No,Hernandezport,CA,USA,2021-04-24,35,Month-to-month,Standard,Cable,No,No,Yes,No,No,No,Credit Card,80.7,2905.57,7,2,132,6,No
104578,Monica Frazier,52,Female,No,Divorced,No, LAKE KEVIN ,NE,USA,24/08/2025,66,Month-to-month,Premium,Cable,Yes,Yes,Yes,No,No,No,Credit Card,25.22,,4,4,748,6,No
104579,Jessica Chang,82,Male,No,Single,No,Lake Daniel,TN,USA,2022-11-17,1,Two year,Premium,Cable,Yes,No,No,Yes,No,Yes,Mailed Check,114.09,204.11,6,2,426,1,No
104580,David Hardy,52,Male,No,Divorced,No,Port Gregg,FM,USA,11-10-2022,53,Two year,Premium,None,No,No,Yes,No,Yes,Yes,Credit Card,91.79,4952.53,8,1,145,6,No
104581,Audrey Bauer,62,Female,Yes,Divorced,Yes,North Terry,VA,USA,2022-05-16,7,Two year,Standard,Fiber,No,No,Yes,No,Yes,No,Credit Card,90.01,664.81,8,1,782,3,No
104582,Michelle Watson,57,,Yes,Married,No,New Amandafurt,PW,USA,30/05/2021,4,One year,basic,Fiber,No,No,Yes,Yes,No,No,Bank Transfer,104.82,407.42,0,5,616,7,No
104583,Raven Decker,78,,No,Divorced,Yes, ANGELABOROUGH ,NC,USA,2024-10-31,63,Two year,Standard,Fiber,No,Yes,No,Yes,Yes,No,Bank Transfer,107.99,6898.41,3,5,709,4,No
104584,Patricia Sanders,25,Male,No,Divorced,Yes, EAST SHAWNTON ,VT,USA,30/10/2024,15,Month-to-month,basic,Cable,No,Yes,Yes,Yes,Yes,Yes,Electronic Check,25.77,,1,1,745,8,No
104585,James Hughes,35,,Yes,Divorced,Yes, DOMINIQUEVIEW ,OH,USA,22/01/2021,72,Two year,Standard,Fiber,Yes,No,Yes,Yes,No,No,Electronic Check,67.32,4951.92,1,3,595,0,No
104586,Kimberly Price,31,Male,Yes,Divorced,Yes,Brandyberg,SC,USA,20/12/2022,53,One year,Basic,None,No,Yes,No,Yes,Yes,No,Bank Transfer,27.88,1538.48,8,1,70,1,No
104587,Daniel Douglas,55,Male,No,Single,No,Matthewsburgh,IL,USA,2024-11-19,52,Month-to-month,Basic,None,Yes,No,Yes,No,No,No,Bank Transfer,105.86,5502.8,5,4,334,0,No
104588,Richard Smith,47,,No,Married,Yes, NORTH JASONSTAD ,IL,USA,08-28-2021,23,One year,Premium,Cable,Yes,No,Yes,No,Yes,Yes,Mailed Check,91.65,2080.55,9,1,509,7,No
104589,Thomas Blackburn,45,,No,Divorced,No, WEST JOANMOUTH ,VT,USA,11-27-2025,51,One year,Basic,DSL,Yes,Yes,No,No,No,Yes,Bank Transfer,73.75,3848.16,4,5,763,3,No
104590,Preston Wyatt,22,,No,Married,No,Port Joshua,RI,USA,2024-01-10,67,One year,basic,None,No,Yes,Yes,Yes,No,No,Bank Transfer,46.75,3248.59,5,2,773,7,No
104591,Angela Cunningham,20,Male,No,Married,No,Hernandezstad,UT,USA,2023-01-30,43,One year,basic,None,No,Yes,Yes,Yes,No,No,Credit Card,73.1,3173.55,7,3,649,8,No
104592,Sara Martin,45,Female,Yes,Married,No,South Brianville,GU,USA,11/05/2024,60,Two year,Premium,None,Yes,No,No,No,No,Yes,Bank Transfer,52.66,3220.71,2,3,481,5,No
104593,Ryan Wright,74,Male,Yes,Married,Yes,South Matthew,TX,USA,22/10/2025,29,Two year,Basic,DSL,No,No,Yes,No,Yes,Yes,Bank Transfer,37.6,1199.53,2,4,298,0,Yes
104594,Bobby Flowers,30,Female,No,Divorced,Yes,Port Alicia,MO,USA,12-09-2024,34,One year,Basic,Fiber,No,No,No,Yes,No,Yes,Credit Card,85.43,2931.15,2,3,126,8,Yes
104595,Kyle Rojas,61,Female,Yes,Divorced,Yes,Valerieville,OH,USA,2021-12-18,20,Two year,Premium,None,No,Yes,No,No,No,No,Mailed Check,88.86,1858.9,7,2,535,0,Yes
104596,Miguel Reyes,65,Male,No,Single,Yes,Port Roberthaven,AR,USA,03-08-2022,22,One year,Premium,Fiber,Yes,No,Yes,No,Yes,Yes,Bank Transfer,44.27,1017.55,8,3,10,6,No
104597,Dalton Kennedy,75,Female,No,Single,No,Michaelton,HI,USA,2023-03-22,61,Two year,Standard,Cable,No,No,Yes,Yes,Yes,Yes,Electronic Check,45.95,2886.21,9,4,114,0,No
104598,Sandra Butler,43,Male,Yes,Single,No, WILLISBURY ,MA,USA,22/03/2023,6,Month-to-month,Basic,Fiber,No,Yes,No,Yes,No,Yes,Mailed Check,96.63,643.58,0,4,338,0,No
104599,Holly Day,71,Female,No,Single,Yes, LAKE SHERRY ,WA,USA,24/02/2024,69,Two year,Basic,DSL,No,Yes,No,No,Yes,No,Bank Transfer,105.41,7315.93,4,1,215,4,Yes
104600,cassandra hendrix,19,Male,No,Divorced,No, EAST RANDALL ,CT,USA,2021-09-17,2,Two year,Standard,DSL,No,Yes,Yes,No,Yes,Yes,Credit Card,58.48,,7,3,47,1,Yes
104601,Zachary Atkins,74,,No,Married,Yes,Harrisfurt,NH,USA,01/04/2023,61,Month-to-month,standard,DSL,Yes,Yes,No,No,No,No,Electronic Check,100.02,6206.38,7,5,210,4,No
104602,John Rodriguez,50,Male,Yes,Single,Yes, PORT ANNFURT ,IN,USA,2024-11-28,44,One year,Basic,Cable,No,Yes,No,Yes,No,Yes,Credit Card,97.28,4385.17,3,1,221,7,Yes
104603,Anthony Moore,58,Male,No,Divorced,Yes,New Jamesfort,OH,USA,07/11/2022,40,One year,Premium,Fiber,Yes,No,No,Yes,No,Yes,Bank Transfer,97.51,3949.95,4,3,196,3,No
104604,David Rasmussen,60,Male,No,Divorced,Yes, SOUTH STACYMOUTH ,NE,USA,2020-10-06,58,Two year,Standard,Cable,Yes,No,No,Yes,No,Yes,Bank Transfer,78.93,4691.05,2,1,598,4,Yes
104605,shelby haynes,19,Male,No,Divorced,No,Wilsonport,WV,USA,22/01/2023,31,Two year,Premium,Fiber,Yes,Yes,No,No,No,No,Bank Transfer,29.66,,0,5,229,6,No
104606,Dylan Gould,30,Male,Yes,Married,No,New Stephen,GU,USA,24/07/2024,44,One year,Basic,DSL,Yes,Yes,Yes,Yes,No,No,Electronic Check,33.26,1456.07,2,5,141,6,No
104607,Lawrence Horton,73,Female,No,Married,No, GEORGESHIRE ,VT,USA,2021-12-27,46,Two year,Premium,DSL,No,No,No,No,No,No,Bank Transfer,79.35,3694.26,6,5,121,3,No
104608,Tiffany Graves,62,Female,Yes,Married,Yes,Robertsside,CO,USA,11/11/2023,65,One year,basic,DSL,No,Yes,No,No,No,No,Bank Transfer,90.38,5908.98,4,3,168,8,Yes
104609,Anthony Merritt,46,Male,No,Single,Yes, HARRISMOUTH ,RI,USA,10-31-2020,5,Two year,Premium,Cable,No,No,No,No,Yes,No,Electronic Check,64.03,359.09,1,5,210,1,No
104610,Kayla Hernandez,70,Male,No,Single,Yes,North Johnfurt,KY,USA,09-10-2020,64,Two year,Basic,DSL,Yes,Yes,No,No,No,Yes,Bank Transfer,73.55,4811.84,4,3,563,6,No
104611,paul hart,71,Male,Yes,Divorced,No,Richardsontown,PA,USA,12-30-2022,35,One year,Basic,Cable,No,Yes,No,Yes,Yes,Yes,Mailed Check,114.87,,2,2,676,8,No
104612,robert morse,22,Male,Yes,Married,No, ESTRADALAND ,NV,USA,2023-08-13,55,Two year,premium,None,No,No,Yes,Yes,Yes,Yes,Credit Card,119.27,6560.66,6,5,504,1,No
104613,rebecca anderson,40,Female,Yes,Divorced,No,Elainefort,OH,USA,2022-02-09,64,One year,Standard,DSL,Yes,No,Yes,Yes,No,Yes,Electronic Check,107.87,6909.35,4,1,784,8,Yes
104614,James Kramer,72,Female,Yes,Single,Yes,West Amberburgh,IN,USA,2022-01-10,33,Month-to-month,Basic,DSL,No,No,No,No,Yes,No,Credit Card,113.15,3737.59,9,1,683,4,No
104615,Austin Williams,31,Female,No,Married,No,Lake Adamberg,MI,USA,2022-07-16,62,Two year,Standard,Fiber,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,103.63,6538.74,0,1,446,1,No
104616,Emily Bennett,29,Male,Yes,Married,No, LAKE JILLSTAD ,NY,USA,05/01/2023,33,Month-to-month,standard,Fiber,Yes,Yes,Yes,Yes,No,No,Electronic Check,62.05,,4,1,642,1,No
104617,Colleen Mitchell,55,Male,Yes,Single,Yes,Christensenview,KY,USA,29/09/2025,27,Two year,Standard,None,Yes,Yes,Yes,Yes,No,Yes,Electronic Check,86.55,2424.57,9,1,691,1,No
104618,Joseph Smith,40,Male,No,Single,Yes, LISAMOUTH ,ID,USA,2021-09-22,50,One year,Standard,DSL,No,No,No,No,No,Yes,Credit Card,39.65,,7,5,477,4,No
104619,Lauren Phillips MD,65,Male,No,Married,No, FISHERHAVEN ,AK,USA,11-13-2021,12,Month-to-month,Basic,None,No,Yes,Yes,Yes,Yes,Yes,Mailed Check,72.12,950.96,8,1,309,2,Yes
104620,eduardo roman,31,Female,Yes,Single,Yes,Port Mark,IL,USA,11-23-2021,48,Two year,premium,Cable,No,No,Yes,No,Yes,Yes,Electronic Check,35.61,1756.61,0,5,347,1,Yes
104621,Alison Campbell,81,,No,Divorced,Yes,Jonesberg,NE,USA,19/10/2021,64,One year,Standard,None,Yes,Yes,Yes,No,No,Yes,Electronic Check,75.92,4963.9,7,3,236,3,No
104622,Lindsey Wilson,76,Male,Yes,Divorced,Yes,Romerobury,IL,USA,21/06/2025,62,Two year,Premium,Cable,No,Yes,No,Yes,Yes,No,Mailed Check,42.07,2681.9,3,2,611,2,No
104623,Larry Gray,69,Female,No,Married,Yes,South Carolchester,IA,USA,02-19-2023,21,One year,Basic,Cable,No,Yes,Yes,No,No,Yes,Mailed Check,62.08,,5,2,288,5,No
104624,Troy Sanders,28,Female,Yes,Married,No, SOUTH LAUREN ,GA,USA,2021-08-22,43,Two year,premium,Fiber,No,Yes,No,Yes,No,Yes,Electronic Check,38.71,1774.16,6,1,619,7,No
104625,Nathaniel Hayes,50,Male,Yes,Single,Yes,Lake Kimberlymouth,NC,USA,2026-05-17,22,One year,Basic,Cable,Yes,Yes,No,No,No,No,Electronic Check,103.05,2335.77,0,3,265,7,No
104626,Teresa Coleman,34,Male,Yes,Divorced,Yes,West Jessicabury,CO,USA,08/07/2021,11,Two year,Standard,None,Yes,Yes,Yes,No,No,No,Bank Transfer,74.79,931.76,3,5,364,1,Yes
104627,derrick gutierrez,45,Male,Yes,Married,No,Parksshire,KY,USA,01-08-2022,21,Two year,Standard,DSL,No,Yes,Yes,No,Yes,No,Electronic Check,31.94,743.41,3,4,112,4,No
104628,Alison Hamilton,84,Female,No,Divorced,Yes,Kaitlinbury,AS,USA,2023-03-31,45,One year,Basic,Cable,No,No,Yes,No,Yes,No,Mailed Check,103.41,4767.17,4,1,497,8,Yes
104629,Connie Gonzalez,70,Female,No,Single,Yes, STEWARTCHESTER ,DE,USA,09-24-2021,28,Two year,Premium,Fiber,Yes,Yes,Yes,No,Yes,No,Electronic Check,83.72,2456.8,4,1,408,7,No
104630,Jasmine Davis,71,Male,Yes,Single,No,North Sandrahaven,FL,USA,15/11/2020,33,One year,Standard,DSL,Yes,No,Yes,No,No,No,Bank Transfer,64.47,2146.88,8,1,421,5,Yes
104631,George Li,30,Female,No,Single,No,Lake Kimberlyfort,NE,USA,09-18-2025,20,Month-to-month,Basic,Fiber,No,Yes,No,No,Yes,Yes,Credit Card,60.77,1222.54,9,4,783,6,No
104632,Andrew Martin,18,Male,Yes,Single,Yes,Hughesmouth,CO,USA,05/03/2025,15,One year,Standard,Fiber,No,No,Yes,Yes,No,No,Bank Transfer,59.82,899.81,6,3,315,3,Yes
104633,James Marks MD,49,Female,Yes,Married,Yes, LEONARDBURGH ,PR,USA,2022-11-03,38,Month-to-month,Premium,Cable,Yes,No,Yes,No,No,No,Mailed Check,73.09,2772.05,7,4,297,7,No
